Team,Year,Date,Round_Num,Round_Num_Full,Own_MoSHBODS_Rating_Off,Own_MoSHBODS_Rating_Def,Own_MoSHBODS_Rating_Comb,Own_MoSHBODS_Rating_After_Game_Off,Own_MoSHBODS_Rating_After_Game_Def,Own_MoSHBODS_Rating_After_Game_Comb
Geelong,2025,29/03/2025,3,R3,0.55052032,0.020471902,0.570992223,0.431275524,0.124911133,0.556186658
Adelaide,2025,30/03/2025,3,R3,0.547857715,-0.134625572,0.413232143,0.532318553,-0.095176238,0.437142315
Kangaroos,2025,30/03/2025,3,R3,-0.04488264,-0.587584116,-0.632466756,-0.084331974,-0.572044954,-0.656376928
West Coast,2025,30/03/2025,3,R3,-0.405510904,-0.63160695,-1.037117853,-0.438411356,-0.703590561,-1.142001917
Fremantle,2025,30/03/2025,3,R3,-0.062910932,-0.06645526,-0.129366192,0.00907268,-0.033554808,-0.024482128
Collingwood,2025,3/04/2025,4,R4,0.293482708,0.150504073,0.443986781,0.25008729,0.253386375,0.503473665
Carlton,2025,3/04/2025,4,R4,-0.009395956,0.110197646,0.10080169,-0.112278259,0.153593064,0.041314806
Geelong,2025,4/04/2025,4,R4,0.431275524,0.124911133,0.556186658,0.38619009,0.194086079,0.580276169
Melbourne,2025,4/04/2025,4,R4,-0.305295888,-0.258773618,-0.564069506,-0.374470833,-0.213688184,-0.588159018
Gold Coast,2025,5/04/2025,4,R4,0.288538351,0.091293073,0.379831424,0.280387048,0.122940924,0.403327972
Adelaide,2025,5/04/2025,4,R4,0.532318553,-0.095176238,0.437142315,0.500670702,-0.087024935,0.413645767
Richmond,2025,5/04/2025,4,R4,-0.363597207,-0.752876273,-1.116473481,-0.269522421,-0.777610941,-1.047133362
Brisbane Lions,2025,5/04/2025,4,R4,0.251768945,0.29726881,0.549037756,0.276503613,0.203194024,0.479697637
Kangaroos,2025,5/04/2025,4,R4,-0.084331974,-0.572044954,-0.656376928,-0.235018062,-0.617033592,-0.852051654
Sydney,2025,5/04/2025,4,R4,0.075926275,-0.019043724,0.056882551,0.120914913,0.131642364,0.252557277
GW Sydney,2025,6/04/2025,4,R4,0.123029354,0.090866058,0.213895413,0.192017719,0.126072242,0.318089961
West Coast,2025,6/04/2025,4,R4,-0.438411356,-0.703590561,-1.142001917,-0.47361754,-0.772578925,-1.246196465
Port Adelaide,2025,6/04/2025,4,R4,0.027713807,-0.124132632,-0.096418825,-0.007592173,-0.151433783,-0.159025956
St Kilda,2025,6/04/2025,4,R4,0.060565309,0.048041427,0.108606736,0.08786646,0.083347407,0.171213867
Fremantle,2025,6/04/2025,4,R4,0.00907268,-0.033554808,-0.024482128,0.028072513,0.001927507,0.03000002
Western Bulldogs,2025,6/04/2025,4,R4,0.266968826,0.09344113,0.360409956,0.231486511,0.074441297,0.305927808
Adelaide,2025,10/04/2025,5,R5,0.500670702,-0.087024935,0.413645767,0.518653743,-0.166707569,0.351946174
Geelong,2025,10/04/2025,5,R5,0.38619009,0.194086079,0.580276169,0.465872725,0.176103037,0.641975762
Collingwood,2025,11/04/2025,5,R5,0.25008729,0.253386375,0.503473665,0.339307609,0.286740232,0.626047841
Sydney,2025,11/04/2025,5,R5,0.120914913,0.131642364,0.252557277,0.087561057,0.042422045,0.129983101
Kangaroos,2025,12/04/2025,5,R5,-0.235018062,-0.617033592,-0.852051654,-0.177488043,-0.751226051,-0.928714095
Gold Coast,2025,12/04/2025,5,R5,0.280387048,0.122940924,0.403327972,0.414579508,0.065410905,0.479990413
Carlton,2025,12/04/2025,5,R5,-0.112278259,0.153593064,0.041314806,0.018340935,0.17130289,0.189643825
West Coast,2025,12/04/2025,5,R5,-0.47361754,-0.772578925,-1.246196465,-0.491327366,-0.903198119,-1.394525485
Western Bulldogs,2025,12/04/2025,5,R5,0.231486511,0.074441297,0.305927808,0.299434182,-0.007962192,0.291471991
Brisbane Lions,2025,12/04/2025,5,R5,0.276503613,0.203194024,0.479697637,0.358907101,0.135246353,0.494153454
Melbourne,2025,12/04/2025,5,R5,-0.374470833,-0.213688184,-0.588159018,-0.456437563,-0.194553716,-0.650991279
Essendon,2025,12/04/2025,5,R5,0.105391872,-0.28880815,-0.183416278,0.086257404,-0.206841421,-0.120584017
Richmond,2025,13/04/2025,5,R5,-0.269522421,-0.777610941,-1.047133362,-0.394467458,-0.795883816,-1.190351274
Fremantle,2025,13/04/2025,5,R5,0.028072513,0.001927507,0.03000002,0.046345388,0.126872545,0.173217932
St Kilda,2025,13/04/2025,5,R5,0.08786646,0.083347407,0.171213867,0.087351388,-0.019268671,0.068082717
GW Sydney,2025,13/04/2025,5,R5,0.192017719,0.126072242,0.318089961,0.294633797,0.126587314,0.421221111
Port Adelaide,2025,13/04/2025,5,R5,-0.007592173,-0.151433783,-0.159025956,0.15290772,-0.116955563,0.035952157
Hawthorn,2025,13/04/2025,5,R5,0.281565798,0.294891986,0.576457784,0.247087578,0.134392093,0.38147967
Brisbane Lions,2025,17/04/2025,6,R6,0.358907101,0.135246353,0.494153454,0.254895822,0.079591065,0.334486886
Collingwood,2025,17/04/2025,6,R6,0.339307609,0.286740232,0.626047841,0.394962897,0.390751512,0.785714408
Kangaroos,2025,18/04/2025,6,R6,-0.177488043,-0.751226051,-0.928714095,-0.22161308,-0.879779903,-1.101392983
Carlton,2025,18/04/2025,6,R6,0.018340935,0.17130289,0.189643825,0.146894787,0.215427927,0.362322714
West Coast,2025,18/04/2025,6,R6,-0.491327366,-0.903198119,-1.394525485,-0.509764565,-0.819593556,-1.329358122
Essendon,2025,18/04/2025,6,R6,0.086257404,-0.206841421,-0.120584017,0.002652841,-0.188404221,-0.18575138
Melbourne,2025,19/04/2025,6,R6,-0.456437563,-0.194553716,-0.650991279,-0.332779618,-0.236876776,-0.569656394
Fremantle,2025,19/04/2025,6,R6,0.046345388,0.126872545,0.173217932,0.088668448,0.0032146,0.091883048
Adelaide,2025,19/04/2025,6,R6,0.518653743,-0.166707569,0.351946174,0.3864443,0.005289662,0.391733962
GW Sydney,2025,19/04/2025,6,R6,0.294633797,0.126587314,0.421221111,0.122636566,0.258796757,0.381433323
Richmond,2025,19/04/2025,6,R6,-0.394467458,-0.795883816,-1.190351274,-0.377981641,-0.687081083,-1.065062724
Gold Coast,2025,19/04/2025,6,R6,0.414579508,0.065410905,0.479990413,0.305776775,0.048925088,0.354701863
Sydney,2025,20/04/2025,6,R6,0.087561057,0.042422045,0.129983101,0.084600995,0.049859854,0.134460848
Port Adelaide,2025,20/04/2025,6,R6,0.15290772,-0.116955563,0.035952157,0.145469911,-0.113995501,0.03147441
Western Bulldogs,2025,20/04/2025,6,R6,0.299434182,-0.007962192,0.291471991,0.464638706,0.093490605,0.558129312
St Kilda,2025,20/04/2025,6,R6,0.087351388,-0.019268671,0.068082717,-0.014101408,-0.184473195,-0.198574604
Geelong,2025,21/04/2025,6,R6,0.465872725,0.176103037,0.641975762,0.474774545,0.172111673,0.646886218
Hawthorn,2025,21/04/2025,6,R6,0.247087578,0.134392093,0.38147967,0.251078942,0.125490272,0.376569215
Melbourne,2025,24/04/2025,7,R7,-0.332779618,-0.236876776,-0.569656394,-0.355662071,-0.185673439,-0.54133551
Richmond,2025,24/04/2025,7,R7,-0.377981641,-0.687081083,-1.065062724,-0.429184978,-0.66419863,-1.093383608
Collingwood,2025,25/04/2025,7,R7,0.394962897,0.390751512,0.785714408,0.416361301,0.431922859,0.84828416
Essendon,2025,25/04/2025,7,R7,0.002652841,-0.188404221,-0.18575138,-0.038518506,-0.209802626,-0.248321132
Fremantle,2025,25/04/2025,7,R7,0.088668448,0.0032146,0.091883048,0.092906489,0.043074828,0.135981318
Adelaide,2025,25/04/2025,7,R7,0.3864443,0.005289662,0.391733962,0.346584072,0.00105162,0.347635692
St Kilda,2025,26/04/2025,7,R7,-0.014101408,-0.184473195,-0.198574604,-0.053633632,-0.284012047,-0.337645678
Brisbane Lions,2025,26/04/2025,7,R7,0.254895822,0.079591065,0.334486886,0.354434673,0.119123288,0.473557961
Port Adelaide,2025,26/04/2025,7,R7,0.145469911,-0.113995501,0.03147441,0.103855341,-0.152644807,-0.048789466
Kangaroos,2025,26/04/2025,7,R7,-0.22161308,-0.879779903,-1.101392983,-0.182963774,-0.838165333,-1.021129108
GW Sydney,2025,26/04/2025,7,R7,0.122636566,0.258796757,0.381433323,0.088814551,0.169022953,0.257837504
Western Bulldogs,2025,26/04/2025,7,R7,0.464638706,0.093490605,0.558129312,0.55441251,0.127312621,0.68172513
Gold Coast,2025,27/04/2025,7,R7,0.305776775,0.048925088,0.354701863,0.399641959,0.07195396,0.471595918
Sydney,2025,27/04/2025,7,R7,0.084600995,0.049859854,0.134460848,0.061572123,-0.04400533,0.017566793
Carlton,2025,27/04/2025,7,R7,0.146894787,0.215427927,0.362322714,0.181079567,0.302291693,0.483371261
Geelong,2025,27/04/2025,7,R7,0.474774545,0.172111673,0.646886218,0.387910779,0.137926893,0.525837672
Hawthorn,2025,27/04/2025,7,R7,0.251078942,0.125490272,0.376569215,0.31186057,0.10744015,0.41930072
West Coast,2025,27/04/2025,7,R7,-0.509764565,-0.819593556,-1.329358122,-0.491714443,-0.880375184,-1.372089628
Essendon,2025,1/05/2025,8,R8,-0.038518506,-0.209802626,-0.248321132,-0.144029031,-0.138497178,-0.28252621
Kangaroos,2025,1/05/2025,8,R8,-0.182963774,-0.838165333,-1.021129108,-0.254269222,-0.732654808,-0.98692403
St Kilda,2025,2/05/2025,8,R8,-0.053633632,-0.284012047,-0.337645678,-0.018961613,-0.074384163,-0.093345777
Fremantle,2025,2/05/2025,8,R8,0.092906489,0.043074828,0.135981318,-0.116721394,0.00840281,-0.108318584
Western Bulldogs,2025,3/05/2025,8,R8,0.55441251,0.127312621,0.68172513,0.611706582,0.210500433,0.822207015
Port Adelaide,2025,3/05/2025,8,R8,0.103855341,-0.152644807,-0.048789466,0.020667528,-0.209938879,-0.189271351
Adelaide,2025,3/05/2025,8,R8,0.346584072,0.00105162,0.347635692,0.427956283,0.104071618,0.532027902
Carlton,2025,3/05/2025,8,R8,0.181079567,0.302291693,0.483371261,0.078059569,0.220919482,0.298979051
Collingwood,2025,3/05/2025,8,R8,0.416361301,0.431922859,0.84828416,0.437721895,0.396661109,0.834383004
Geelong,2025,3/05/2025,8,R8,0.387910779,0.137926893,0.525837672,0.423172529,0.1165663,0.539738828
West Coast,2025,3/05/2025,8,R8,-0.491714443,-0.880375184,-1.372089628,-0.48291772,-0.913808055,-1.396725774
Melbourne,2025,3/05/2025,8,R8,-0.355662071,-0.185673439,-0.54133551,-0.322229201,-0.194470162,-0.516699363
Sydney,2025,4/05/2025,8,R8,0.061572123,-0.04400533,0.017566793,0.106664778,-0.033645316,0.073019461
GW Sydney,2025,4/05/2025,8,R8,0.088814551,0.169022953,0.257837504,0.078454537,0.123930299,0.202384836
Hawthorn,2025,4/05/2025,8,R8,0.31186057,0.10744015,0.41930072,0.322422407,0.181955855,0.504378262
Richmond,2025,4/05/2025,8,R8,-0.429184978,-0.66419863,-1.093383608,-0.503700683,-0.674760467,-1.17846115
Brisbane Lions,2025,4/05/2025,8,R8,0.354434673,0.119123288,0.473557961,0.291034031,0.243396484,0.534430514
Gold Coast,2025,4/05/2025,8,R8,0.399641959,0.07195396,0.471595918,0.275368763,0.135354602,0.410723365
Fremantle,2025,8/05/2025,9,R9,-0.116721394,0.00840281,-0.108318584,-0.081660672,0.016287653,-0.065373018
Collingwood,2025,8/05/2025,9,R9,0.437721895,0.396661109,0.834383004,0.429837051,0.361600387,0.791437438
St Kilda,2025,9/05/2025,9,R9,-0.018961613,-0.074384163,-0.093345777,-0.067768207,-0.052156336,-0.119924543
Carlton,2025,9/05/2025,9,R9,0.078059569,0.220919482,0.298979051,0.055831741,0.269726076,0.325557818
Melbourne,2025,10/05/2025,9,R9,-0.322229201,-0.194470162,-0.516699363,-0.326510062,-0.193640598,-0.520150659
Hawthorn,2025,10/05/2025,9,R9,0.322422407,0.181955855,0.504378262,0.321592843,0.186236715,0.507829558
Essendon,2025,10/05/2025,9,R9,-0.144029031,-0.138497178,-0.28252621,-0.204005018,-0.104420834,-0.308425852
Sydney,2025,10/05/2025,9,R9,0.106664778,-0.033645316,0.073019461,0.072588434,0.02633067,0.098919104
Gold Coast,2025,10/05/2025,9,R9,0.275368763,0.135354602,0.410723365,0.347005165,0.104616506,0.451621671
Western Bulldogs,2025,10/05/2025,9,R9,0.611706582,0.210500433,0.822207015,0.642444678,0.138864031,0.781308709
Port Adelaide,2025,10/05/2025,9,R9,0.020667528,-0.209938879,-0.189271351,0.043333898,-0.181192244,-0.137858346
Adelaide,2025,10/05/2025,9,R9,0.427956283,0.104071618,0.532027902,0.399209648,0.081405249,0.480614897
Richmond,2025,11/05/2025,9,R9,-0.503700683,-0.674760467,-1.17846115,-0.516734465,-0.677833464,-1.194567929
West Coast,2025,11/05/2025,9,R9,-0.48291772,-0.913808055,-1.396725774,-0.479844723,-0.900774272,-1.380618995
Geelong,2025,11/05/2025,9,R9,0.423172529,0.1165663,0.539738828,0.476205638,0.048904478,0.525110116
GW Sydney,2025,11/05/2025,9,R9,0.078454537,0.123930299,0.202384836,0.146116359,0.07089719,0.217013548
Kangaroos,2025,11/05/2025,9,R9,-0.254269222,-0.732654808,-0.98692403,-0.254984665,-0.643230042,-0.898214707
Brisbane Lions,2025,11/05/2025,9,R9,0.291034031,0.243396484,0.534430514,0.201609265,0.244111927,0.445721192
Gold Coast,2025,15/05/2025,10,R10,0.347005165,0.104616506,0.451621671,0.347857318,0.08903208,0.436889398
Hawthorn,2025,15/05/2025,10,R10,0.321592843,0.186236715,0.507829558,0.337177268,0.185384563,0.522561831
Sydney,2025,16/05/2025,10,R10,0.072588434,0.02633067,0.098919104,0.067490154,0.075787629,0.143277783
Carlton,2025,16/05/2025,10,R10,0.055831741,0.269726076,0.325557818,0.006374783,0.274824356,0.281199138
Collingwood,2025,17/05/2025,10,R10,0.429837051,0.361600387,0.791437438,0.400838267,0.413160751,0.813999018
Adelaide,2025,17/05/2025,10,R10,0.399209648,0.081405249,0.480614897,0.347649284,0.110404033,0.458053317
Port Adelaide,2025,17/05/2025,10,R10,0.043333898,-0.181192244,-0.137858346,-0.075730179,-0.233030344,-0.308760523
Geelong,2025,17/05/2025,10,R10,0.476205638,0.048904478,0.525110116,0.528043738,0.167968555,0.696012293
GW Sydney,2025,17/05/2025,10,R10,0.146116359,0.07089719,0.217013548,0.077584383,-0.037168741,0.040415642
Fremantle,2025,17/05/2025,10,R10,-0.081660672,0.016287653,-0.065373018,0.026405259,0.084819629,0.111224888
Western Bulldogs,2025,17/05/2025,10,R10,0.642444678,0.138864031,0.781308709,0.753607115,0.256908537,1.010515651
Essendon,2025,17/05/2025,10,R10,-0.204005018,-0.104420834,-0.308425852,-0.322049524,-0.215583271,-0.537632794
Richmond,2025,18/05/2025,10,R10,-0.516734465,-0.677833464,-1.194567929,-0.560942006,-0.605773,-1.166715006
Kangaroos,2025,18/05/2025,10,R10,-0.254984665,-0.643230042,-0.898214707,-0.327045129,-0.599022501,-0.926067631
Brisbane Lions,2025,18/05/2025,10,R10,0.201609265,0.244111927,0.445721192,0.168970833,0.115389016,0.284359848
Melbourne,2025,18/05/2025,10,R10,-0.326510062,-0.193640598,-0.520150659,-0.197787151,-0.161002166,-0.358789316
West Coast,2025,18/05/2025,10,R10,-0.479844723,-0.900774272,-1.380618995,-0.381077478,-0.825296742,-1.20637422
St Kilda,2025,18/05/2025,10,R10,-0.067768207,-0.052156336,-0.119924543,-0.143245738,-0.150923581,-0.294169319
Geelong,2025,22/05/2025,11,R11,0.528043738,0.167968555,0.696012293,0.593704782,0.090812347,0.684517129
Western Bulldogs,2025,22/05/2025,11,R11,0.753607115,0.256908537,1.010515651,0.830763322,0.191247493,1.022010815
Essendon,2025,23/05/2025,11,R11,-0.322049524,-0.215583271,-0.537632794,-0.315098404,-0.176540324,-0.491638727
Richmond,2025,23/05/2025,11,R11,-0.560942006,-0.605773,-1.166715006,-0.599984953,-0.61272412,-1.212709073
Carlton,2025,24/05/2025,11,R11,0.006374783,0.274824356,0.281199138,-0.003169383,0.20500668,0.201837297
GW Sydney,2025,24/05/2025,11,R11,0.077584383,-0.037168741,0.040415642,0.147402058,-0.027624575,0.119777483
Hawthorn,2025,24/05/2025,11,R11,0.337177268,0.185384563,0.522561831,0.268692312,0.159310796,0.428003108
Brisbane Lions,2025,24/05/2025,11,R11,0.168970833,0.115389016,0.284359848,0.195044599,0.183873973,0.378918572
Kangaroos,2025,24/05/2025,11,R11,-0.327045129,-0.599022501,-0.926067631,-0.334173892,-0.641876908,-0.9760508
Collingwood,2025,24/05/2025,11,R11,0.400838267,0.413160751,0.813999018,0.443692673,0.420289514,0.863982188
Fremantle,2025,24/05/2025,11,R11,0.026405259,0.084819629,0.111224888,0.035851998,0.1465048,0.182356798
Port Adelaide,2025,24/05/2025,11,R11,-0.075730179,-0.233030344,-0.308760523,-0.13741535,-0.242477082,-0.379892433
Adelaide,2025,25/05/2025,11,R11,0.347649284,0.110404033,0.458053317,0.381789742,0.086490992,0.468280734
West Coast,2025,25/05/2025,11,R11,-0.381077478,-0.825296742,-1.20637422,-0.357164437,-0.8594372,-1.216601637
Melbourne,2025,25/05/2025,11,R11,-0.197787151,-0.161002166,-0.358789316,-0.021271407,-0.110207315,-0.131478722
Sydney,2025,25/05/2025,11,R11,0.067490154,0.075787629,0.143277783,0.016695304,-0.100728115,-0.084032811
St Kilda,2025,25/05/2025,11,R11,-0.143245738,-0.150923581,-0.294169319,-0.170453026,-0.101812148,-0.272265174
Gold Coast,2025,25/05/2025,11,R11,0.347857318,0.08903208,0.436889398,0.298745885,0.116239368,0.414985252
Brisbane Lions,2025,29/05/2025,12,R12,0.195044599,0.183873973,0.378918572,0.181390398,0.185325173,0.366715571
Essendon,2025,29/05/2025,12,R12,-0.315098404,-0.176540324,-0.491638727,-0.316549604,-0.162886123,-0.479435727
Collingwood,2025,30/05/2025,12,R12,0.443692673,0.420289514,0.863982188,0.485788402,0.487406086,0.973194489
Hawthorn,2025,30/05/2025,12,R12,0.268692312,0.159310796,0.428003108,0.201575739,0.117215067,0.318790807
Gold Coast,2025,31/05/2025,12,R12,0.298745885,0.116239368,0.414985252,0.221897504,0.117919469,0.339816973
Fremantle,2025,31/05/2025,12,R12,0.035851998,0.1465048,0.182356798,0.034171896,0.223353181,0.257525078
GW Sydney,2025,31/05/2025,12,R12,0.147402058,-0.027624575,0.119777483,0.053597025,-0.115347142,-0.061750117
Richmond,2025,31/05/2025,12,R12,-0.599984953,-0.61272412,-1.212709073,-0.512262385,-0.518919087,-1.031181473
Sydney,2025,31/05/2025,12,R12,0.016695304,-0.100728115,-0.084032811,-0.091333992,-0.166821515,-0.258155507
Adelaide,2025,31/05/2025,12,R12,0.381789742,0.086490992,0.468280734,0.447883142,0.194520288,0.64240343
Melbourne,2025,1/06/2025,12,R12,-0.021271407,-0.110207315,-0.131478722,-0.009812679,-0.116133068,-0.125945747
St Kilda,2025,1/06/2025,12,R12,-0.170453026,-0.101812148,-0.272265174,-0.164527273,-0.113270875,-0.277798148
West Coast,2025,1/06/2025,12,R12,-0.357164437,-0.8594372,-1.216601637,-0.378200344,-0.868436746,-1.24663709
Geelong,2025,1/06/2025,12,R12,0.593704782,0.090812347,0.684517129,0.602704328,0.111848254,0.714552582
Western Bulldogs,2025,5/06/2025,13,R13,0.830763322,0.191247493,1.022010815,0.730895556,0.206276337,0.937171893
Hawthorn,2025,5/06/2025,13,R13,0.201575739,0.117215067,0.318790807,0.186546895,0.217082834,0.403629729
Adelaide,2025,6/06/2025,13,R13,0.447883142,0.194520288,0.64240343,0.368780973,0.199874052,0.568655025
Brisbane Lions,2025,6/06/2025,13,R13,0.181390398,0.185325173,0.366715571,0.176036634,0.264427342,0.440463976
Richmond,2025,7/06/2025,13,R13,-0.512262385,-0.518919087,-1.031181473,-0.593980087,-0.510712753,-1.10469284
Sydney,2025,7/06/2025,13,R13,-0.091333992,-0.166821515,-0.258155507,-0.099540326,-0.085103813,-0.184644139
Geelong,2025,7/06/2025,13,R13,0.602704328,0.111848254,0.714552582,0.476207688,0.227971837,0.704179526
Gold Coast,2025,7/06/2025,13,R13,0.221897504,0.117919469,0.339816973,0.10577392,0.244416108,0.350190029
GW Sydney,2025,7/06/2025,13,R13,0.053597025,-0.115347142,-0.061750117,-0.075120282,-0.103764627,-0.178884909
Port Adelaide,2025,7/06/2025,13,R13,-0.13741535,-0.242477082,-0.379892433,-0.148997865,-0.113759775,-0.26275764
Kangaroos,2025,8/06/2025,13,R13,-0.334173892,-0.641876908,-0.9760508,-0.43483558,-0.58560131,-1.02043689
West Coast,2025,8/06/2025,13,R13,-0.378200344,-0.868436746,-1.24663709,-0.434475941,-0.767775058,-1.202250999
Carlton,2025,8/06/2025,13,R13,-0.003169383,0.20500668,0.201837297,-0.015856802,0.235827114,0.219970312
Essendon,2025,8/06/2025,13,R13,-0.316549604,-0.162886123,-0.479435727,-0.347370037,-0.150198704,-0.497568741
Melbourne,2025,9/06/2025,13,R13,-0.009812679,-0.116133068,-0.125945747,0.002687332,-0.02165184,-0.018964508
Collingwood,2025,9/06/2025,13,R13,0.485788402,0.487406086,0.973194489,0.391307174,0.474906075,0.866213249
St Kilda,2025,12/06/2025,14,R14,-0.164527273,-0.113270875,-0.277798148,-0.179681677,-0.179692505,-0.359374181
Western Bulldogs,2025,12/06/2025,14,R14,0.730895556,0.206276337,0.937171893,0.797317185,0.221430741,1.018747926
Hawthorn,2025,13/06/2025,14,R14,0.186546895,0.217082834,0.403629729,0.086990792,0.274812105,0.361802897
Adelaide,2025,13/06/2025,14,R14,0.368780973,0.199874052,0.568655025,0.311051702,0.299430155,0.610481857
Brisbane Lions,2025,14/06/2025,14,R14,0.176036634,0.264427342,0.440463976,0.21990281,0.200060469,0.419963279
GW Sydney,2025,14/06/2025,14,R14,-0.075120282,-0.103764627,-0.178884909,-0.010753408,-0.147630803,-0.158384212
Essendon,2025,14/06/2025,14,R14,-0.347370037,-0.150198704,-0.497568741,-0.381153233,-0.281757323,-0.662910556
Geelong,2025,14/06/2025,14,R14,0.476207688,0.227971837,0.704179526,0.607766307,0.261755033,0.86952134
Kangaroos,2025,14/06/2025,14,R14,-0.43483558,-0.58560131,-1.02043689,-0.43412211,-0.525058607,-0.959180718
Fremantle,2025,14/06/2025,14,R14,0.034171896,0.223353181,0.257525078,-0.026370806,0.222639711,0.196268905
Port Adelaide,2025,15/06/2025,14,R14,-0.148997865,-0.113759775,-0.26275764,-0.131182173,-0.101750123,-0.232932296
Melbourne,2025,15/06/2025,14,R14,0.002687332,-0.02165184,-0.018964508,-0.009322321,-0.039467531,-0.048789852
West Coast,2025,15/06/2025,14,R14,-0.434475941,-0.767775058,-1.202250999,-0.45963669,-0.744270525,-1.203907215
Carlton,2025,15/06/2025,14,R14,-0.015856802,0.235827114,0.219970312,-0.039361335,0.260987863,0.221626528
Fremantle,2025,19/06/2025,15,R15,-0.026370806,0.222639711,0.196268905,-0.019244569,0.222818714,0.203574145
Essendon,2025,19/06/2025,15,R15,-0.381153233,-0.281757323,-0.662910556,-0.381332236,-0.28888356,-0.670215796
Geelong,2025,20/06/2025,15,R15,0.607766307,0.261755033,0.86952134,0.514726868,0.230927184,0.745654052
Brisbane Lions,2025,20/06/2025,15,R15,0.21990281,0.200060469,0.419963279,0.25073066,0.293099908,0.543830567
Carlton,2025,21/06/2025,15,R15,-0.039361335,0.260987863,0.221626528,-0.077222125,0.237028276,0.159806151
Kangaroos,2025,21/06/2025,15,R15,-0.43412211,-0.525058607,-0.959180718,-0.410162524,-0.487197817,-0.897360341
Port Adelaide,2025,21/06/2025,15,R15,-0.131182173,-0.101750123,-0.232932296,-0.212658087,-0.12676048,-0.339418567
Sydney,2025,21/06/2025,15,R15,-0.099540326,-0.085103813,-0.184644139,-0.074529969,-0.0036279,-0.078157869
Collingwood,2025,21/06/2025,15,R15,0.391307174,0.474906075,0.866213249,0.425210179,0.467009733,0.892219912
St Kilda,2025,21/06/2025,15,R15,-0.179681677,-0.179692505,-0.359374181,-0.171785335,-0.21359551,-0.385380845
GW Sydney,2025,22/06/2025,15,R15,-0.010753408,-0.147630803,-0.158384212,0.043169591,-0.213820665,-0.170651073
Gold Coast,2025,22/06/2025,15,R15,0.10577392,0.244416108,0.350190029,0.171963782,0.190493109,0.362456891
Western Bulldogs,2025,22/06/2025,15,R15,0.797317185,0.221430741,1.018747926,0.813219781,0.232326407,1.045546188
Richmond,2025,22/06/2025,15,R15,-0.593980087,-0.510712753,-1.10469284,-0.604875753,-0.52661535,-1.131491102
Port Adelaide,2025,26/06/2025,16,R16,-0.212658087,-0.12676048,-0.339418567,-0.105972936,-0.09132502,-0.197297956
Carlton,2025,26/06/2025,16,R16,-0.077222125,0.237028276,0.159806151,-0.112657586,0.130343126,0.01768554
Sydney,2025,27/06/2025,16,R16,-0.074529969,-0.0036279,-0.078157869,-0.025186672,-0.005015105,-0.030201777
Western Bulldogs,2025,27/06/2025,16,R16,0.813219781,0.232326407,1.045546188,0.814606986,0.18298311,0.997590096
Gold Coast,2025,28/06/2025,16,R16,0.171963782,0.190493109,0.362456891,0.217575797,0.143131425,0.360707222
Melbourne,2025,28/06/2025,16,R16,-0.009322321,-0.039467531,-0.048789852,0.038039363,-0.085079546,-0.047040183
Hawthorn,2025,28/06/2025,16,R16,0.086990792,0.274812105,0.361802897,0.192536332,0.242656473,0.435192806
Kangaroos,2025,28/06/2025,16,R16,-0.410162524,-0.487197817,-0.897360341,-0.378006893,-0.592743357,-0.97075025
Collingwood,2025,28/06/2025,16,R16,0.425210179,0.467009733,0.892219912,0.356792211,0.454845101,0.811637312
West Coast,2025,28/06/2025,16,R16,-0.45963669,-0.744270525,-1.203907215,-0.447472057,-0.675852557,-1.123324614
Richmond,2025,29/06/2025,16,R16,-0.604875753,-0.52661535,-1.131491102,-0.636599817,-0.584401742,-1.22100156
Adelaide,2025,29/06/2025,16,R16,0.311051702,0.299430155,0.610481857,0.368838095,0.33115422,0.699992314
Fremantle,2025,29/06/2025,16,R16,-0.019244569,0.222818714,0.203574145,-0.019092987,0.188105367,0.16901238
St Kilda,2025,29/06/2025,16,R16,-0.171785335,-0.21359551,-0.385380845,-0.137071988,-0.213747092,-0.35081908
Kangaroos,2025,3/07/2025,17,R17,-0.378006893,-0.592743357,-0.97075025,-0.351497391,-0.634922649,-0.986420039
Western Bulldogs,2025,3/07/2025,17,R17,0.814606986,0.18298311,0.997590096,0.856786278,0.156473608,1.013259886
Carlton,2025,4/07/2025,17,R17,-0.112657586,0.130343126,0.01768554,-0.122062447,0.057262912,-0.064799535
Collingwood,2025,4/07/2025,17,R17,0.356792211,0.454845101,0.811637312,0.429872425,0.464249962,0.894122387
West Coast,2025,4/07/2025,17,R17,-0.447472057,-0.675852557,-1.123324614,-0.550266839,-0.730855777,-1.281122616
GW Sydney,2025,4/07/2025,17,R17,0.043169591,-0.213820665,-0.170651073,0.098172812,-0.111025883,-0.012853071
Essendon,2025,5/07/2025,17,R17,-0.381332236,-0.28888356,-0.670215796,-0.385149904,-0.315296733,-0.700446637
Gold Coast,2025,5/07/2025,17,R17,0.217575797,0.143131425,0.360707222,0.24398897,0.146949093,0.390938064
Geelong,2025,5/07/2025,17,R17,0.514726868,0.230927184,0.745654052,0.56438739,0.239513039,0.80390043
Richmond,2025,5/07/2025,17,R17,-0.636599817,-0.584401742,-1.22100156,-0.645185673,-0.634062265,-1.279247938
Brisbane Lions,2025,5/07/2025,17,R17,0.25073066,0.293099908,0.543830567,0.30631795,0.240732218,0.547050168
Port Adelaide,2025,5/07/2025,17,R17,-0.105972936,-0.09132502,-0.197297956,-0.053605247,-0.14691231,-0.200517557
